loc_code	date	lab_project_id	lab_sample_id	chem_variable	value	units	below_loq	loq	elneutr
WAHP243	2009-05-27	0	37382	CondL	1140	<U+00B5>S/cm	NA	-99	-0.044581
WAHP243	2009-05-27	0	37382	Fe	0.0017905103	meq/l	NA	-99	-0.044581
WAHP244	2009-05-27	0	37383	CondL	2430	<U+00B5>S/cm	NA	-99	-0.035476
WAHP244	2009-05-27	0	37383	Fe	2.0977618621	meq/l	NA	-99	-0.035476
WAHP245	2009-05-27	0	37384	CondL	616	<U+00B5>S/cm	NA	-99	-0.07096
WAHP245	2009-05-27	0	37384	Fe	0.0186213071	meq/l	NA	-99	-0.07096
WAHP246	2009-05-27	0	37385	CondL	2450	<U+00B5>S/cm	NA	-99	-0.013052
WAHP246	2009-05-27	0	37385	Fe	0.0318710833	meq/l	NA	-99	-0.013052
WAHP247	2009-05-27	0	37386	CondL	1355	<U+00B5>S/cm	NA	-99	0.013384
WAHP247	2009-05-27	0	37386	Fe	0.1826320501	meq/l	NA	-99	0.013384
WAHP248	2009-05-27	0	37387	CondL	2340	<U+00B5>S/cm	NA	-99	-0.018454
WAHP248	2009-05-27	0	37387	Fe	0.3745747538	meq/l	NA	-99	-0.018454
WAHP249	2009-05-27	0	37388	CondL	676	<U+00B5>S/cm	NA	-99	-0.073642
WAHP249	2009-05-27	0	37388	Fe	0.2370635631	meq/l	NA	-99	-0.073642
WAHP251	2009-05-27	0	37390	CondL	1977	<U+00B5>S/cm	NA	-99	0.016111
WAHP251	2009-05-27	0	37390	Fe	0.6829006267	meq/l	NA	-99	0.016111
WAHP255	2009-05-27	0	37394	CondL	4050	<U+00B5>S/cm	NA	-99	0.014537
WAHP255	2009-05-27	0	37394	Fe	0.0118173679	meq/l	NA	-99	0.014537
WAHP435	2009-05-27	0	37399	CondL	16020	<U+00B5>S/cm	NA	-99	-0.002383
WAHP435	2009-05-27	0	37399	Fe	0.0358102059	meq/l	NA	-99	-0.002383
KEMP003	2001-04-03	0	374	CondL	925	<U+00B5>S/cm	NA	-99	-0.001949
KEMP003	2001-04-03	0	374	Fe	0.0089525515	meq/l	NA	-99	-0.001949
WAHP436	2009-05-27	0	37400	CondL	1604	<U+00B5>S/cm	NA	-99	-0.031617
WAHP436	2009-05-27	0	37400	Fe	0.0075201432	meq/l	NA	-99	-0.031617
WAHP437	2009-05-27	0	37401	CondL	9630	<U+00B5>S/cm	NA	-99	0.034457
WAHP437	2009-05-27	0	37401	Fe	0.5496866607	meq/l	NA	-99	0.034457
WAHP530	2009-05-27	0	37403	CondL	1696	<U+00B5>S/cm	NA	-99	-0.020074
WAHP530	2009-05-27	0	37403	Fe	0.3563115488	meq/l	NA	-99	-0.020074
WAHP531	2009-05-27	0	37404	CondL	1074	<U+00B5>S/cm	NA	-99	-0.084616
WAHP531	2009-05-27	0	37404	Fe	0.2556848702	meq/l	NA	-99	-0.084616
WAHP532	2009-05-27	0	37405	CondL	790	<U+00B5>S/cm	NA	-99	-0.033441
WAHP532	2009-05-27	0	37405	Fe	0.0132497762	meq/l	NA	-99	-0.033441
WAHP533	2009-05-27	0	37406	CondL	779	<U+00B5>S/cm	NA	-99	-0.062254
WAHP533	2009-05-27	0	37406	Fe	0.1324977619	meq/l	NA	-99	-0.062254
WAHP525	2009-05-27	0	37407	CondL	765	<U+00B5>S/cm	NA	-99	-0.015091
WAHP525	2009-05-27	0	37407	Fe	0.133572068	meq/l	NA	-99	-0.015091
WAHP526	2009-05-27	0	37408	CondL	776	<U+00B5>S/cm	NA	-99	-0.003598
WAHP526	2009-05-27	0	37408	Fe	0.0068039391	meq/l	NA	-99	-0.003598
WAHP527	2009-05-27	0	37409	CondL	2290	<U+00B5>S/cm	NA	-99	-0.031285
WAHP527	2009-05-27	0	37409	Fe	0.73912265	meq/l	NA	-99	-0.031285
ZEVP001	2004-04-21	0	3741	CondL	718	<U+00B5>S/cm	NA	-99	-0.016017
ZEVP001	2004-04-21	0	3741	Fe	0.0089525515	meq/l	NA	-99	-0.016017
WAHP528	2009-05-27	0	37410	CondL	1324	<U+00B5>S/cm	NA	-99	-0.021859
WAHP528	2009-05-27	0	37410	Fe	0.9185317816	meq/l	NA	-99	-0.021859
WAHP339	2009-09-25	0	37411	CondL	12150	<U+00B5>S/cm	NA	-99	0.011445
WAHP339	2009-09-25	0	37411	Fe	0.6714413608	meq/l	NA	-99	0.011445
WAHP341	2009-09-25	0	37412	CondL	16510	<U+00B5>S/cm	NA	-99	-0.047237
WAHP341	2009-09-25	0	37412	Fe	0.5077887198	meq/l	NA	-99	-0.047237
WAHP342	2009-09-25	0	37413	CondL	11530	<U+00B5>S/cm	NA	-99	0.032121
WAHP342	2009-09-25	0	37413	Fe	1.3181736795	meq/l	NA	-99	0.032121
WAHP347	2009-09-25	0	37414	CondL	20200	<U+00B5>S/cm	NA	-99	0.022604
WAHP347	2009-09-25	0	37414	Fe	0.4347358997	meq/l	NA	-99	0.022604
WAHP300	2009-09-25	0	37415	CondL	9610	<U+00B5>S/cm	NA	-99	-0.047363
WAHP300	2009-09-25	0	37415	Fe	0.0701880036	meq/l	NA	-99	-0.047363
WAHP330	2009-09-25	0	37416	CondL	9550	<U+00B5>S/cm	NA	-99	-0.042829
WAHP330	2009-09-25	0	37416	Fe	0.9371530886	meq/l	NA	-99	-0.042829
WAHP271	2009-09-26	0	37419	CondL	2870	<U+00B5>S/cm	NA	-99	0.017568
WAHP271	2009-09-26	0	37419	Fe	0.0085944494	meq/l	NA	-99	0.017568
ZEVP002	2004-04-21	0	3742	CondL	716	<U+00B5>S/cm	NA	-99	-0.017141
ZEVP002	2004-04-21	0	3742	Fe	0.0089525515	meq/l	NA	-99	-0.017141
WAHP272	2009-09-26	0	37420	CondL	1393	<U+00B5>S/cm	NA	-99	-0.010165
WAHP272	2009-09-26	0	37420	Fe	0.0114592659	meq/l	NA	-99	-0.010165
WAHP273	2009-09-26	0	37421	CondL	1774	<U+00B5>S/cm	NA	-99	0.034513
WAHP273	2009-09-26	0	37421	Fe	0.0336615936	meq/l	NA	-99	0.034513
WAHP731	2009-09-27	0	37423	CondL	1018	<U+00B5>S/cm	NA	-99	-0.024791
WAHP731	2009-09-27	0	37423	Fe	0.254610564	meq/l	NA	-99	-0.024791
WAHP732	2009-09-27	0	37424	CondL	1352	<U+00B5>S/cm	NA	-99	-0.032993
WAHP732	2009-09-27	0	37424	Fe	0.2406445837	meq/l	NA	-99	-0.032993
WAHP733	2009-09-27	0	37425	CondL	1911	<U+00B5>S/cm	NA	-99	-0.010767
WAHP733	2009-09-27	0	37425	Fe	0.0017905103	meq/l	NA	-99	-0.010767
WAHP735	2009-09-27	0	37426	CondL	6950	<U+00B5>S/cm	NA	-99	0.021491
WAHP735	2009-09-27	0	37426	Fe	0.0977618621	meq/l	NA	-99	0.021491
WAHP736	2009-09-27	0	37427	CondL	1846	<U+00B5>S/cm	NA	-99	0.018795
WAHP736	2009-09-27	0	37427	Fe	0.2152193375	meq/l	NA	-99	0.018795
WAHP511	2009-10-14	0	37429	CondL	1998	<U+00B5>S/cm	NA	-99	-0.020303
WAHP511	2009-10-14	0	37429	Fe	2.6567591764	meq/l	NA	-99	-0.020303
ZWAP200	2004-03-01	0	3743	CondL	84	<U+00B5>S/cm	NA	-99	-0.135017
ZWAP200	2004-03-01	0	3743	Fe	0.6589077887	meq/l	NA	-99	-0.135017
WAHP515	2009-10-14	0	37430	CondL	1119	<U+00B5>S/cm	NA	-99	-0.055469
WAHP515	2009-10-14	0	37430	Fe	0.4315129812	meq/l	NA	-99	-0.055469
WAHP526	2009-10-14	0	37432	CondL	752	<U+00B5>S/cm	NA	-99	-0.049226
WAHP526	2009-10-14	0	37432	Fe	0.0436884512	meq/l	NA	-99	-0.049226
WAHP527	2009-10-14	0	37433	CondL	2510	<U+00B5>S/cm	NA	-99	-0.020184
WAHP527	2009-10-14	0	37433	Fe	0.7162041182	meq/l	NA	-99	-0.020184
WAHP530	2009-10-14	0	37435	CondL	1851	<U+00B5>S/cm	NA	-99	-0.004667
WAHP530	2009-10-14	0	37435	Fe	0.5278424351	meq/l	NA	-99	-0.004667
WAHP531	2009-10-14	0	37436	CondL	1055	<U+00B5>S/cm	NA	-99	-0.070314
WAHP531	2009-10-14	0	37436	Fe	0.1260519248	meq/l	NA	-99	-0.070314
WAHP532	2009-10-14	0	37437	CondL	1181	<U+00B5>S/cm	NA	-99	-0.064742
WAHP532	2009-10-14	0	37437	Fe	0.0193375112	meq/l	NA	-99	-0.064742
WAHP533	2009-10-14	0	37438	CondL	947	<U+00B5>S/cm	NA	-99	-0.19464
WAHP533	2009-10-14	0	37438	Fe	0.0687555953	meq/l	NA	-99	-0.19464
ZWAP208	2004-03-01	0	3744	CondL	34	<U+00B5>S/cm	NA	-99	-0.435213
ZWAP208	2004-03-01	0	3744	Fe	0.0451208594	meq/l	NA	-99	-0.435213
WAHP215	2009-02-24	0	37447	Fe	0.0404655327	meq/l	NA	-99	-0.001381
WAHP230	2009-02-24	0	37448	CondL	1396	<U+00B5>S/cm	NA	-99	0.006268
WAHP230	2009-02-24	0	37448	Fe	0.145747538	meq/l	NA	-99	0.006268
WAHP231	2009-02-24	0	37449	CondL	1168	<U+00B5>S/cm	NA	-99	-0.040265
WAHP231	2009-02-24	0	37449	Fe	0.0318710833	meq/l	NA	-99	-0.040265
ZWAP209	2004-03-01	0	3745	CondL	51	<U+00B5>S/cm	NA	-99	-0.308436
ZWAP209	2004-03-01	0	3745	Fe	0.1142345568	meq/l	NA	-99	-0.308436
WAHP257	2009-02-24	0	37451	CondL	6160	<U+00B5>S/cm	NA	-99	-0.014594
WAHP257	2009-02-24	0	37451	Fe	0.0368845121	meq/l	NA	-99	-0.014594
WAHP257	2009-05-27	0	37453	CondL	10700	<U+00B5>S/cm	NA	-99	-0.009162
WAHP257	2009-05-27	0	37453	Fe	0.0171888988	meq/l	NA	-99	-0.009162
WAHP525	2009-10-14	0	37454	CondL	875	<U+00B5>S/cm	NA	-99	-0.043927
WAHP525	2009-10-14	0	37454	Fe	0.1654431513	meq/l	NA	-99	-0.043927
WAHP528	2009-10-14	0	37455	CondL	2170	<U+00B5>S/cm	NA	-99	-0.069187
WAHP528	2009-10-14	0	37455	Fe	0.266427932	meq/l	NA	-99	-0.069187
KBRP097	2011-06-14	0	37456	CondL	1472	<U+00B5>S/cm	NA	-99	0.03543
KBRP097	2011-06-14	0	37456	Fe	0.3535541629	meq/l	NA	-99	0.03543
KBRP098	2011-06-14	0	37457	CondL	1300	<U+00B5>S/cm	NA	-99	0.037888
KBRP098	2011-06-14	0	37457	Fe	0.2618442256	meq/l	NA	-99	0.037888
KBRP099	2011-06-14	0	37458	CondL	970	<U+00B5>S/cm	NA	-99	0.050667
KBRP099	2011-06-14	0	37458	Fe	0.4729453894	meq/l	NA	-99	0.050667
KBRP097	2011-08-29	0	37459	CondL	1509	<U+00B5>S/cm	NA	-99	0.017812
KBRP097	2011-08-29	0	37459	Fe	0.288343778	meq/l	NA	-99	0.017812
ZWAP210	2004-03-01	0	3746	CondL	64	<U+00B5>S/cm	NA	-99	-0.306634
ZWAP210	2004-03-01	0	3746	Fe	0.0089525515	meq/l	NA	-99	-0.306634
KBRP083	2011-08-29	0	37460	CondL	1445	<U+00B5>S/cm	NA	-99	0.017113
KBRP083	2011-08-29	0	37460	Fe	0.1936257833	meq/l	NA	-99	0.017113
KBRP098	2011-08-29	0	37461	CondL	1323	<U+00B5>S/cm	NA	-99	0.016779
KBRP098	2011-08-29	0	37461	Fe	0.2491316025	meq/l	NA	-99	0.016779
KBRP087	2011-08-29	0	37462	CondL	717	<U+00B5>S/cm	NA	-99	0.019831
KBRP087	2011-08-29	0	37462	Fe	0.3197493286	meq/l	NA	-99	0.019831
KBRP201	2011-08-29	0	37463	CondL	584	<U+00B5>S/cm	NA	-99	0.041648
KBRP201	2011-08-29	0	37463	Fe	1.2975111907	meq/l	NA	-99	0.041648
KBRP082	2011-08-29	0	37464	CondL	914	<U+00B5>S/cm	NA	-99	0.04378
KBRP082	2011-08-29	0	37464	Fe	0.7864995524	meq/l	NA	-99	0.04378
KBRP095	2011-08-29	0	37465	CondL	949	<U+00B5>S/cm	NA	-99	0.046806
KBRP095	2011-08-29	0	37465	Fe	0.2597672337	meq/l	NA	-99	0.046806
KBRP094	2011-08-29	0	37466	CondL	820	<U+00B5>S/cm	NA	-99	0.028877
KBRP094	2011-08-29	0	37466	Fe	0.5998925694	meq/l	NA	-99	0.028877
KBRP090	2011-08-29	0	37467	CondL	851	<U+00B5>S/cm	NA	-99	0.025232
KBRP090	2011-08-29	0	37467	Fe	0.2490241719	meq/l	NA	-99	0.025232
KBRP086	2011-08-29	0	37468	CondL	590	<U+00B5>S/cm	NA	-99	0.023732
KBRP086	2011-08-29	0	37468	Fe	0.2912802149	meq/l	NA	-99	0.023732
ZWAP226	2004-03-01	0	3747	CondL	24	<U+00B5>S/cm	NA	-99	-0.577399
ZWAP226	2004-03-01	0	3747	Fe	0.0089525515	meq/l	NA	-99	-0.577399
KBRP085	2011-08-29	0	37470	CondL	440	<U+00B5>S/cm	NA	-99	0.070922
KBRP085	2011-08-29	0	37470	Fe	0.7152730528	meq/l	NA	-99	0.070922
KBRP099	2011-08-29	0	37471	CondL	1007	<U+00B5>S/cm	NA	-99	0.016551
KBRP099	2011-08-29	0	37471	Fe	0.3853536258	meq/l	NA	-99	0.016551
KBRP200	2011-08-29	0	37472	CondL	532	<U+00B5>S/cm	NA	-99	0.031087
KBRP200	2011-08-29	0	37472	Fe	0.3426320501	meq/l	NA	-99	0.031087
KBRP093	2011-08-29	0	37473	CondL	1150	<U+00B5>S/cm	NA	-99	0.028571
KBRP093	2011-08-29	0	37473	Fe	0.4397493286	meq/l	NA	-99	0.028571
KBRP081	2011-08-29	0	37474	CondL	814	<U+00B5>S/cm	NA	-99	0.053065
KBRP081	2011-08-29	0	37474	Fe	1.3156669651	meq/l	NA	-99	0.053065
KBRP092	2011-08-29	0	37475	CondL	1006	<U+00B5>S/cm	NA	-99	0.026865
KBRP092	2011-08-29	0	37475	Fe	0.4593733214	meq/l	NA	-99	0.026865
KBRP084	2011-08-29	0	37476	CondL	1571	<U+00B5>S/cm	NA	-99	0.009795
KBRP084	2011-08-29	0	37476	Fe	0.2447269472	meq/l	NA	-99	0.009795
KBRP096	2011-08-29	0	37477	CondL	1109	<U+00B5>S/cm	NA	-99	0.044203
KBRP096	2011-08-29	0	37477	Fe	0.437385855	meq/l	NA	-99	0.044203
KBRP089	2011-08-29	0	37478	CondL	727	<U+00B5>S/cm	NA	-99	0.035888
KBRP089	2011-08-29	0	37478	Fe	0.2950760967	meq/l	NA	-99	0.035888
KBRP088	2011-08-29	0	37479	CondL	507	<U+00B5>S/cm	NA	-99	0.015099
KBRP088	2011-08-29	0	37479	Fe	0.1461772605	meq/l	NA	-99	0.015099
ZWAP213	2004-03-01	0	3748	CondL	48	<U+00B5>S/cm	NA	-99	-0.152813
ZWAP213	2004-03-01	0	3748	Fe	0.1224709042	meq/l	NA	-99	-0.152813
KBRP056	2011-12-15	0	37480	CondL	2552	<U+00B5>S/cm	NA	-99	0.020191
KBRP056	2011-12-15	0	37480	Fe	1.0842256043	meq/l	NA	-99	0.020191
KBRP202	2011-12-15	0	37481	CondL	1189	<U+00B5>S/cm	NA	-99	0.017021
KBRP202	2011-12-15	0	37481	Fe	0.5062130707	meq/l	NA	-99	0.017021
KBRP095	2011-12-15	0	37483	CondL	923	<U+00B5>S/cm	NA	-99	0.037456
KBRP095	2011-12-15	0	37483	Fe	0.2606266786	meq/l	NA	-99	0.037456
KBRP088	2011-12-15	0	37484	CondL	553	<U+00B5>S/cm	NA	-99	0.049318
KBRP088	2011-12-15	0	37484	Fe	0.4458728738	meq/l	NA	-99	0.049318
KBRP200	2011-12-15	0	37485	CondL	570	<U+00B5>S/cm	NA	-99	0.07521
KBRP200	2011-12-15	0	37485	Fe	0.9853178156	meq/l	NA	-99	0.07521
KBRP096	2011-12-15	0	37486	CondL	1077	<U+00B5>S/cm	NA	-99	0.034973
KBRP096	2011-12-15	0	37486	Fe	0.5191763653	meq/l	NA	-99	0.034973
KBRP203	2011-12-15	0	37487	CondL	635	<U+00B5>S/cm	NA	-99	0.048685
KBRP203	2011-12-15	0	37487	Fe	0.8820769919	meq/l	NA	-99	0.048685
KBRP069	2011-12-15	0	37488	CondL	1324	<U+00B5>S/cm	NA	-99	0.030102
KBRP069	2011-12-15	0	37488	Fe	0.6020411817	meq/l	NA	-99	0.030102
KBRP073	2011-12-15	0	37489	CondL	1015	<U+00B5>S/cm	NA	-99	0.012952
KBRP073	2011-12-15	0	37489	Fe	0.1182452999	meq/l	NA	-99	0.012952
ZWAP211	2004-03-01	0	3749	CondL	98	<U+00B5>S/cm	NA	-99	-0.100713
ZWAP211	2004-03-01	0	3749	Fe	0.0472694718	meq/l	NA	-99	-0.100713
KBRP094	2011-12-15	0	37490	CondL	831	<U+00B5>S/cm	NA	-99	0.048941
KBRP094	2011-12-15	0	37490	Fe	0.6548612355	meq/l	NA	-99	0.048941
KBRP082	2011-12-15	0	37491	CondL	920	<U+00B5>S/cm	NA	-99	0.045513
KBRP082	2011-12-15	0	37491	Fe	0.6910295434	meq/l	NA	-99	0.045513
KBRP085	2011-12-15	0	37492	CondL	467	<U+00B5>S/cm	NA	-99	0.09872
KBRP085	2011-12-15	0	37492	Fe	0.6652820054	meq/l	NA	-99	0.09872
KBRP087	2011-12-15	0	37493	CondL	746	<U+00B5>S/cm	NA	-99	0.039971
KBRP087	2011-12-15	0	37493	Fe	0.5426320501	meq/l	NA	-99	0.039971
KBRP201	2011-12-15	0	37494	CondL	489	<U+00B5>S/cm	NA	-99	0.079239
KBRP201	2011-12-15	0	37494	Fe	0.678961504	meq/l	NA	-99	0.079239
KBRP081	2011-12-15	0	37495	CondL	830	<U+00B5>S/cm	NA	-99	0.062297
KBRP081	2011-12-15	0	37495	Fe	1.2851208594	meq/l	NA	-99	0.062297
KBRP084	2011-12-15	0	37496	CondL	1609	<U+00B5>S/cm	NA	-99	0.013081
KBRP084	2011-12-15	0	37496	Fe	0.2263205013	meq/l	NA	-99	0.013081
KBRP090	2011-12-15	0	37497	CondL	1010	<U+00B5>S/cm	NA	-99	0.017288
KBRP090	2011-12-15	0	37497	Fe	0.2870904208	meq/l	NA	-99	0.017288
KBRP099	2011-12-15	0	37498	CondL	1026	<U+00B5>S/cm	NA	-99	0.006644
KBRP099	2011-12-15	0	37498	Fe	0.1382273948	meq/l	NA	-99	0.006644
KBRP086	2011-12-15	0	37499	CondL	607	<U+00B5>S/cm	NA	-99	0.053469
KBRP086	2011-12-15	0	37499	Fe	0.5493285586	meq/l	NA	-99	0.053469
KEMP002	2001-04-03	0	375	CondL	1051	<U+00B5>S/cm	NA	-99	0.015377
KEMP002	2001-04-03	0	375	Fe	0.0089525515	meq/l	NA	-99	0.015377
ZWAP212	2004-03-01	0	3750	CondL	80	<U+00B5>S/cm	NA	-99	-0.280583
ZWAP212	2004-03-01	0	3750	Fe	0.2861235452	meq/l	NA	-99	-0.280583
KBRP093	2011-12-15	0	37500	CondL	1221	<U+00B5>S/cm	NA	-99	0.027605
KBRP093	2011-12-15	0	37500	Fe	0.4228469114	meq/l	NA	-99	0.027605
KBRP098	2011-12-15	0	37501	CondL	1277	<U+00B5>S/cm	NA	-99	0.015313
KBRP098	2011-12-15	0	37501	Fe	0.2993375112	meq/l	NA	-99	0.015313
KBRP097	2011-12-15	0	37502	CondL	1448	<U+00B5>S/cm	NA	-99	0.017962
KBRP097	2011-12-15	0	37502	Fe	0.537224709	meq/l	NA	-99	0.017962
KBRP089	2011-12-15	0	37503	CondL	759	<U+00B5>S/cm	NA	-99	0.037509
KBRP089	2011-12-15	0	37503	Fe	0.2926051925	meq/l	NA	-99	0.037509
KBRP092	2011-12-15	0	37504	CondL	1063	<U+00B5>S/cm	NA	-99	0.025123
KBRP092	2011-12-15	0	37504	Fe	0.4550760967	meq/l	NA	-99	0.025123
KBRP083	2011-12-15	0	37505	CondL	1406	<U+00B5>S/cm	NA	-99	0.016908
KBRP083	2011-12-15	0	37505	Fe	0.220519248	meq/l	NA	-99	0.016908
WBYP103	2012-03-26	0	37507	CondL	3580	<U+00B5>S/cm	NA	-99	-0.023201
WBYP103	2012-03-26	0	37507	Fe	0.0743777977	meq/l	NA	-99	-0.023201
SCMP020	2012-01-30	0	37508	CondL	1234	<U+00B5>S/cm	NA	-99	-0.003195
SCMP020	2012-01-30	0	37508	Fe	0.0017905103	meq/l	NA	-99	-0.003195
KAMP201	2012-01-30	0	37509	CondL	1019	<U+00B5>S/cm	NA	-99	NA
ZWAP214	2004-03-01	0	3751	CondL	117	<U+00B5>S/cm	NA	-99	-0.103979
ZWAP214	2004-03-01	0	3751	Fe	0.0519247986	meq/l	NA	-99	-0.103979
KRGP014	2012-02-29	0	37510	CondL	17800	<U+00B5>S/cm	NA	-99	-0.000376
KRGP014	2012-02-29	0	37510	Fe	0.3073948075	meq/l	NA	-99	-0.000376
KRGP013	2012-02-29	0	37511	CondL	1928	<U+00B5>S/cm	NA	-99	0.014916
KRGP013	2012-02-29	0	37511	Fe	0.02435094	meq/l	NA	-99	0.014916
KRGP016	2012-02-29	0	37512	CondL	1647	<U+00B5>S/cm	NA	-99	0.012455
KRGP016	2012-02-29	0	37512	Fe	0.0432587287	meq/l	NA	-99	0.012455
KRGP012	2012-02-29	0	37513	CondL	978	<U+00B5>S/cm	NA	-99	-0.006428
KRGP012	2012-02-29	0	37513	Fe	0.2600895255	meq/l	NA	-99	-0.006428
LEEP007	2012-02-29	0	37514	CondL	727	<U+00B5>S/cm	NA	-99	0.000496
LEEP007	2012-02-29	0	37514	Fe	0.0741629364	meq/l	NA	-99	0.000496
ASSP107	2012-02-29	0	37515	CondL	764	<U+00B5>S/cm	NA	-99	-0.002374
ASSP107	2012-02-29	0	37515	Fe	0.0234556849	meq/l	NA	-99	-0.002374
ASSP106	2012-02-29	0	37516	CondL	784	<U+00B5>S/cm	NA	-99	-0.005076
ASSP106	2012-02-29	0	37516	Fe	0.0271799463	meq/l	NA	-99	-0.005076
ASSP103	2012-02-29	0	37518	CondL	1054	<U+00B5>S/cm	NA	-99	0.002681
ASSP103	2012-02-29	0	37518	Fe	0.0688272158	meq/l	NA	-99	0.002681
ASSP105	2012-02-29	0	37519	CondL	968	<U+00B5>S/cm	NA	-99	0.023242
ASSP105	2012-02-29	0	37519	Fe	0.390259624	meq/l	NA	-99	0.023242
ZWAP215	2004-03-01	0	3752	CondL	46	<U+00B5>S/cm	NA	-99	-0.358124
ZWAP215	2004-03-01	0	3752	Fe	0.0089525515	meq/l	NA	-99	-0.358124
MEMP018	2012-02-27	0	37520	CondL	1164	<U+00B5>S/cm	NA	-99	0.017676
MEMP018	2012-02-27	0	37520	Fe	0.0387108326	meq/l	NA	-99	0.017676
MEMP311	2012-02-27	0	37521	CondL	3190	<U+00B5>S/cm	NA	-99	-0.001499
MEMP311	2012-02-27	0	37521	Fe	0.0597672337	meq/l	NA	-99	-0.001499
ASSP104	2012-02-29	0	37523	CondL	950	<U+00B5>S/cm	NA	-99	0.002723
ASSP104	2012-02-29	0	37523	Fe	0.0281110116	meq/l	NA	-99	0.002723
GUPP043	2012-02-29	0	37524	CondL	44	<U+00B5>S/cm	NA	-99	0.082792
GUPP043	2012-02-29	0	37524	Fe	0.0174037601	meq/l	NA	-99	0.082792
VLVP008	2012-02-29	0	37525	CondL	97	<U+00B5>S/cm	NA	-99	-4.9e-05
VLVP008	2012-02-29	0	37525	Fe	0.0017905103	meq/l	NA	-99	-4.9e-05
ZWIP007	2012-02-29	0	37526	CondL	831	<U+00B5>S/cm	NA	-99	-0.004774
ZWIP007	2012-02-29	0	37526	Fe	0.0017905103	meq/l	NA	-99	-0.004774
PPBP005	2012-02-29	0	37527	CondL	881	<U+00B5>S/cm	NA	-99	0.001158
PPBP005	2012-02-29	0	37527	Fe	0.0017905103	meq/l	NA	-99	0.001158
SDOP002	2012-02-29	0	37528	CondL	1519	<U+00B5>S/cm	NA	-99	NA
KRGP015	2012-02-29	0	37529	CondL	1509	<U+00B5>S/cm	NA	-99	-0.005817
KRGP015	2012-02-29	0	37529	Fe	0.0053357207	meq/l	NA	-99	-0.005817
ZWAP216	2004-03-01	0	3753	CondL	55	<U+00B5>S/cm	NA	-99	-0.527995
ZWAP216	2004-03-01	0	3753	Fe	0.2259623993	meq/l	NA	-99	-0.527995
ZWIP030	2012-02-29	0	37530	CondL	921	<U+00B5>S/cm	NA	-99	-0.005626
ZWIP030	2012-02-29	0	37530	Fe	0.0331602507	meq/l	NA	-99	-0.005626
SDOP005	2012-02-29	0	37531	CondL	1011	<U+00B5>S/cm	NA	-99	0.007928
SDOP005	2012-02-29	0	37531	Fe	0.0017905103	meq/l	NA	-99	0.007928
SDOP003	2012-02-29	0	37532	CondL	1838	<U+00B5>S/cm	NA	-99	0.015879
SDOP003	2012-02-29	0	37532	Fe	0.0017905103	meq/l	NA	-99	0.015879
KBRP200	2012-03-12	0	37533	CondL	534	<U+00B5>S/cm	NA	-99	0.056121
KBRP200	2012-03-12	0	37533	Fe	0.7149149508	meq/l	NA	-99	0.056121
KBRP099	2012-03-12	0	37534	CondL	1151	<U+00B5>S/cm	NA	-99	0.011109
KBRP099	2012-03-12	0	37534	Fe	0.0126410027	meq/l	NA	-99	0.011109
KBRP093	2012-03-12	0	37535	CondL	1203	<U+00B5>S/cm	NA	-99	0.026976
KBRP093	2012-03-12	0	37535	Fe	0.3910474485	meq/l	NA	-99	0.026976
KBRP089	2012-03-12	0	37537	CondL	741	<U+00B5>S/cm	NA	-99	0.033602
KBRP089	2012-03-12	0	37537	Fe	0.3198925694	meq/l	NA	-99	0.033602
KBRP092	2012-03-12	0	37538	CondL	1058	<U+00B5>S/cm	NA	-99	0.024368
KBRP092	2012-03-12	0	37538	Fe	0.4168307968	meq/l	NA	-99	0.024368
KBRP082	2012-03-12	0	37539	CondL	920	<U+00B5>S/cm	NA	-99	0.048512
KBRP082	2012-03-12	0	37539	Fe	0.6920680394	meq/l	NA	-99	0.048512
ZWAP217	2004-03-01	0	3754	CondL	78	<U+00B5>S/cm	NA	-99	-0.184643
ZWAP217	2004-03-01	0	3754	Fe	0.3652641003	meq/l	NA	-99	-0.184643
KBRP087	2012-03-12	0	37540	CondL	728	<U+00B5>S/cm	NA	-99	0.003958
KBRP087	2012-03-12	0	37540	Fe	0.1302417189	meq/l	NA	-99	0.003958
KBRP086	2012-03-12	0	37541	CondL	598	<U+00B5>S/cm	NA	-99	0.025486
KBRP086	2012-03-12	0	37541	Fe	0.3572068039	meq/l	NA	-99	0.025486
KBRP084	2012-03-12	0	37542	CondL	1663	<U+00B5>S/cm	NA	-99	0.012926
KBRP084	2012-03-12	0	37542	Fe	0.1359713518	meq/l	NA	-99	0.012926
KBRP098	2012-03-12	0	37543	CondL	1300	<U+00B5>S/cm	NA	-99	0.020893
KBRP098	2012-03-12	0	37543	Fe	0.2548970457	meq/l	NA	-99	0.020893
KBRP081	2012-03-12	0	37544	CondL	812	<U+00B5>S/cm	NA	-99	0.072764
KBRP081	2012-03-12	0	37544	Fe	1.2943957028	meq/l	NA	-99	0.072764
KBRP085	2012-03-12	0	37545	CondL	443	<U+00B5>S/cm	NA	-99	0.025584
KBRP085	2012-03-12	0	37545	Fe	0.4430080573	meq/l	NA	-99	0.025584
KBRP094	2012-03-12	0	37546	CondL	817	<U+00B5>S/cm	NA	-99	0.009352
KBRP094	2012-03-12	0	37546	Fe	0.4679677708	meq/l	NA	-99	0.009352
KBRP095	2012-03-12	0	37547	CondL	963	<U+00B5>S/cm	NA	-99	0.021944
